171, Nightmare,                    8,    2,    3,    15,      0,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
172, Flame Wheel,                 10,    0,    2,    25,     60,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   10,    0,    0,  00000000,  1,  0
173, Snore,                        1,    1,    2,    15,     50,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   30,    0,  00000001,  0,  0
174, Curse,                        8,    2,    4,    10,      0,      0,    2,    0,     9,     0,    00001001100000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
175, Flail,                        1,    0,    2,    15,      0,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
176, Conversion 2,                 1,    2,    2,    30,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
177, Aeroblast,                    3,    1,    0,     5,    100,     95,    2,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
178, Cotton Spore,                12,    2,    2,    40,      0,    100,    2,    0,     4,     0,    00000000000000,  00001000000000,    100,    2,  0,    0,    0,    0,  00000100,  0,  0
179, Reversal,                     2,    0,    0,    15,      0,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
180, Spite,                        8,    2,    4,    10,      0,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
181, Powder Snow,                 15,    1,    2,    25,     40,    100,    2,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  2,   10,    0,    0,  00000000,  0,  0
182, Protect,                      1,    2,    2,    10,      0,      0,    2,    0,     9,     4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
183, Mach Punch,                   2,    0,    0,    30,     40,    100,    2,    1,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
184, Scary Face,                   1,    2,    4,    10,      0,    100,    2,    0,     1,     0,    00000000000000,  00001000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
185, Feint Attack,                17,    0,    3,    20,     60,      0,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
186, Sweet Kiss,                  13,    2,    2,    10,      0,     75,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,  100,  00000000,  0,  0
187, Belly Drum,                   1,    2,    2,    10,      0,      0,    2,    0,     9,     0,    00000001000000,  00000000000000,    100,   20,  0,    0,    0,    0,  00000000,  0,  0
188, Sludge Bomb,                  4,    1,    4,    10,     90,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  4,   30,    0,    0,  01000000,  0,  0
189, Mud-Slap,                     5,    1,    2,    10,     20,    100,    2,    0,     1,     0,    00000000000000,  00000010000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
190, Octazooka,                   11,    1,    4,    10,     65,     85,    2,    0,     1,     0,    00000000000000,  00000010000000,     50,    1,  0,    0,    0,    0,  01000000,  0,  0
191, Spikes,                       5,    2,    3,    20,      0,      0,    2,    0,     6,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
192, Zap Cannon,                  13,    1,    0,     5,    120,     50,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,  100,    0,    0,  01000000,  0,  0
193, Foresight,                    1,    2,    3,    40,      0,      0,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
194, Destiny Bond,                 8,    2,    3,     5,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
195, Perish Song,                  1,    2,    2,     5,      0,      0,    2,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
196, Icy Wind,                    15,    1,    2,    15,     55,     95,    2,    0,     4,     0,    00000000000000,  00001000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
197, Detect,                       2,    2,    0,     5,      0,      0,    2,    0,     9,     4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
198, Bone Rush,                    5,    0,    4,    10,     25,     90,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
199, Lock-On,                      1,    2,    3,     5,      0,      0,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
200, Outrage,                     16,    0,    0,    10,    120,    100,    2,    1,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
201, Sandstorm,                    6,    2,    4,    10,      0,      0,    2,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
202, Giga Drain,                  12,    1,    3,    10,     75,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
203, Endure,                       1,    2,    4,    10,      0,      0,    2,    0,     9,     4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
204, Charm,                       13,    2,    2,    20,      0,    100,    2,    0,     1,     0,    00000000000000,  10000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
205, Rollout,                      6,    0,    2,    20,     30,     90,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
206, False Swipe,                  1,    0,    0,    40,     40,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
207, Swagger,                      1,    2,    2,    15,      0,     85,    2,    0,     1,     0,    00000000000000,  00000001000000,    100,    2,  0,    0,    0,  100,  00000000,  0,  0
208, Milk Drink,                   1,    2,    2,    10,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
209, Spark,                       13,    0,    0,    20,     65,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,   30,    0,    0,  00000000,  1,  0
210, Fury Cutter,                  7,    0,    0,    20,     40,     95,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
211, Steel Wing,                   9,    0,    0,    25,     70,     90,    2,    1,     1,     0,    00000000100000,  00000000000000,     10,    1,  0,    0,    0,    0,  00000000,  1,  0
212, Mean Look,                    1,    2,    2,     5,      0,      0,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
213, Attract,                      1,    2,    2,    15,      0,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
214, Sleep Talk,                   1,    2,    2,    10,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
215, Heal Bell,                    1,    2,    2,     5,      0,      0,    2,    0,    10,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
216, Return,                       1,    0,    2,    20,      0,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
217, Present,                      1,    0,    2,    15,      0,     90,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
218, Frustration,                  1,    0,    2,    20,      0,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
219, Safeguard,                    1,    2,    2,    25,      0,      0,    2,    0,    10,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
220, Pain Split,                   1,    2,    3,    20,      0,      0,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
221, Sacred Fire,                 10,    0,    2,     5,    100,     95,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   50,    0,    0,  00000000,  0,  0
222, Magnitude,                    5,    0,    4,    30,      0,    100,    2,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
223, Dynamic Punch,                2,    0,    0,     5,    100,     50,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,  100,  00000010,  1,  0
224, Megahorn,                     7,    0,    0,    10,    120,     85,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
225, Dragon Breath,               16,    1,    0,    20,     60,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,   30,    0,    0,  00000000,  0,  0
226, Baton Pass,                   1,    2,    2,    40,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
227, Encore,                       1,    2,    2,     5,      0,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
228, Pursuit,                     17,    0,    3,    20,     40,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
229, Rapid Spin,                   1,    0,    0,    40,     20,    100,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
230, Sweet Scent,                  1,    2,    2,    20,      0,    100,    2,    0,     4,     0,    00000000000000,  00000100000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
231, Iron Tail,                    9,    0,    0,    15,    100,     75,    2,    1,     1,     0,    00000000000000,  01000000000000,     30,    1,  0,    0,    0,    0,  00000000,  1,  0
232, Metal Claw,                   9,    0,    0,    35,     50,     95,    2,    1,     1,     0,    00000001000000,  00000000000000,     10,    1,  0,    0,    0,    0,  00000000,  1,  0
233, Vital Throw,                  2,    0,    0,    10,     70,      0,    2,    1,     1,    -1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
234, Morning Sun,                  1,    2,    2,     5,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
235, Synthesis,                   12,    2,    3,     5,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
236, Moonlight,                   13,    2,    2,     5,      0,      0,    2,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
237, Hidden Power,                 1,    1,    3,    15,     60,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
238, Cross Chop,                   2,    0,    0,     5,    100,     80,    2,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  1
239, Twister,                     16,    1,    0,    20,     40,    100,    2,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   20,    0,  00000000,  0,  0
240, Rain Dance,                  11,    2,    2,     5,      0,      0,    2,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
241, Sunny Day,                   10,    2,    2,     5,      0,      0,    2,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
242, Crunch,                      17,    0,    4,    15,     80,    100,    2,    1,     1,     0,    00000000000000,  01010000000000,     20,    1,  0,    0,    0,    0,  00100000,  1,  0
243, Mirror Coat,                 14,    1,    2,    20,      0,    100,    2,    0,     9,    -5,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
244, Psych Up,                     1,    2,    3,    10,      0,      0,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
245, Extreme Speed,                1,    0,    0,     5,     80,    100,    2,    1,     1,     2,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
246, Ancient Power,                6,    1,    4,     5,     60,    100,    2,    0,     1,     0,    00000001111100,  00000000000000,     10,    1,  0,    0,    0,    0,  00000000,  0,  0
247, Shadow Ball,                  8,    1,    3,    15,     80,    100,    2,    0,     1,     0,    00000000000000,  00010000000000,     20,    1,  0,    0,    0,    0,  01000000,  0,  0
248, Future Sight,                14,    1,    3,    10,    120,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
249, Rock Smash,                   2,    0,    4,    15,     40,    100,    2,    0,     1,     0,    00000000000000,  01000000000000,     50,    1,  0,    0,    0,    0,  00000000,  1,  0
250, Whirlpool,                   11,    1,    2,    15,     35,     85,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
251, Beat Up,                     17,    0,    3,    10,      0,    100,    2,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
252, Fake Out,                     1,    0,    2,    10,     40,    100,    3,    0,     1,     3,    00000000000000,  00000000000000,      0,    0,  0,    0,  100,    0,  00000000,  1,  0
253, Uproar,                       1,    1,    2,    10,     90,    100,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
254, Stockpile,                    1,    2,    4,    20,      0,      0,    3,    0,     9,     0,    00000000101000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
255, Spit Up,                      1,    1,    4,    10,      0,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
256, Swallow,                      1,    2,    4,    10,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
257, Heat Wave,                   10,    1,    2,    10,     95,     90,    3,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  1,   10,    0,    0,  00000000,  0,  0
258, Hail,                        15,    2,    2,    10,      0,      0,    3,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
259, Torment,                     17,    2,    4,    15,      0,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
260, Flatter,                     17,    2,    3,    15,      0,    100,    3,    0,     1,     0,    00000000000000,  00000000010000,    100,    1,  0,    0,    0,  100,  00000000,  0,  0
261, Will-O-Wisp,                 10,    2,    2,    15,      0,     85,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,  100,    0,    0,  00000000,  0,  0
262, Memento,                     17,    2,    4,    10,      0,    100,    3,    0,     1,     0,    00000000000000,  10100000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
263, Facade,                       1,    0,    2,    20,     70,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
264, Focus Punch,                  2,    0,    4,    20,    150,    100,    3,    1,     1,    -3,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
265, Smelling Salts,               1,    0,    4,    10,     70,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
266, Follow Me,                    1,    2,    2,    20,      0,      0,    3,    0,     9,     2,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
267, Nature Power,                 1,    2,    2,    20,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
268, Charge,                      13,    2,    3,    20,      0,      0,    3,    0,     9,     0,    00000000001000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
269, Taunt,                       17,    2,    3,    20,      0,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
270, Helping Hand,                 1,    2,    3,    20,      0,      0,    3,    0,     8,     5,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
271, Trick,                       14,    2,    3,    10,      0,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
272, Role Play,                   14,    2,    2,    10,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
273, Wish,                         1,    2,    2,    10,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
274, Assist,                       1,    2,    2,    20,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
275, Ingrain,                     12,    2,    3,    20,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
276, Superpower,                   2,    0,    4,     5,    120,    100,    3,    0,     1,     0,    11000000000000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  1,  0
277, Magic Coat,                  14,    2,    2,    15,      0,      0,    3,    0,     9,     4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
278, Recycle,                      1,    2,    3,    10,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
279, Revenge,                      2,    0,    4,    10,     60,    100,    3,    1,     1,    -4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
280, Brick Break,                  2,    0,    0,    15,     75,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
281, Yawn,                         1,    2,    2,    10,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  6,  100,    0,    0,  00000000,  0,  0
282, Knock Off,                   17,    0,    3,    20,     65,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
283, Endeavor,                     1,    0,    4,     5,      0,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
284, Eruption,                    10,    1,    2,     5,    150,    100,    3,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
285, Skill Swap,                  14,    2,    3,    10,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
286, Imprison,                    14,    2,    3,    10,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
287, Refresh,                      1,    2,    2,    20,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
288, Grudge,                       8,    2,    4,     5,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
289, Snatch,                      17,    2,    3,    10,      0,      0,    3,    0,     9,     4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
290, Secret Power,                 1,    0,    3,    20,     70,    100,    3,    0,     1,     0,    00000000000000,  11101010000000,     30,    1,  7,   30,   30,    0,  00000000,  0,  0
291, Dive,                        11,    0,    2,    10,     80,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
292, Arm Thrust,                   2,    0,    4,    20,     15,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
293, Camouflage,                   1,    2,    3,    20,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
294, Tail Glow,                    7,    2,    2,    20,      0,      0,    3,    0,     9,     0,    00000000010000,  00000000000000,    100,    3,  0,    0,    0,    0,  00000000,  0,  0
295, Luster Purge,                14,    1,    3,     5,     70,    100,    3,    0,     1,     0,    00000000000000,  00010000000000,     50,    1,  0,    0,    0,    0,  00000000,  0,  0
296, Mist Ball,                   14,    1,    3,     5,     70,    100,    3,    0,     1,     0,    00000000000000,  00100000000000,     50,    1,  0,    0,    0,    0,  01000000,  0,  0
297, Feather Dance,                3,    2,    2,    15,      0,    100,    3,    0,     1,     0,    00000000000000,  10000000000000,    100,    2,  0,    0,    0,    0,  00010000,  0,  0
298, Teeter Dance,                 1,    2,    2,    20,      0,    100,    3,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,  100,  00010000,  0,  0
299, Blaze Kick,                  10,    0,    0,    10,     85,     90,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   10,    0,    0,  00000000,  1,  1
300, Mud Sport,                    5,    2,    2,    15,      0,      0,    3,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
301, Ice Ball,                    15,    0,    2,    20,     30,     90,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  1,  0
302, Needle Arm,                  12,    0,    3,    15,     60,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   30,    0,  00000000,  1,  0
303, Slack Off,                    1,    2,    2,    10,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
304, Hyper Voice,                  1,    1,    0,    10,     90,    100,    3,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
305, Poison Fang,                  4,    0,    3,    15,     50,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  5,   50,    0,    0,  00100000,  1,  0
306, Crush Claw,                   1,    0,    0,    10,     75,     95,    3,    2,     1,     0,    00000000000000,  01000000000000,     50,    1,  0,    0,    0,    0,  00000000,  1,  0
307, Blast Burn,                  10,    1,    2,     5,    150,     90,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
308, Hydro Cannon,                11,    1,    2,     5,    150,     90,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
309, Meteor Mash,                  9,    0,    0,    10,     90,     90,    3,    0,     1,     0,    00000001000000,  00000000000000,     20,    1,  0,    0,    0,    0,  00000010,  1,  0
310, Astonish,                     8,    0,    2,    15,     30,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   30,    0,  00000000,  1,  0
311, Weather Ball,                 1,    1,    2,    10,     50,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
312, Aromatherapy,                12,    2,    3,     5,      0,      0,    3,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
313, Fake Tears,                  17,    2,    2,    20,      0,    100,    3,    0,     1,     0,    00000000000000,  00010000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
314, Air Cutter,                   3,    1,    0,    25,     60,     95,    3,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
315, Overheat,                    10,    1,    2,     5,    130,     90,    3,    0,     1,     0,    00100000000000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
316, Odor Sleuth,                  1,    2,    3,    40,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
317, Rock Tomb,                    6,    0,    3,    15,     60,     95,    3,    0,     1,     0,    00000000000000,  00001000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
318, Silver Wind,                  7,    1,    2,     5,     60,    100,    3,    0,     1,     0,    00000001111100,  00000000000000,     10,    1,  0,    0,    0,    0,  00000000,  0,  0
319, Metal Sound,                  9,    2,    3,    40,      0,    85,     3,    0,     1,     0,    00000000000000,  00010000000000,    100,    1,  0,    0,    0,    0,  00000001,  0,  0
320, Grass Whistle,               12,    2,    3,    15,      0,    55,     3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  6,  100,    0,    0,  00000001,  0,  0
321, Tickle,                       1,    2,    2,    20,      0,    100,    3,    0,     1,     0,    00000000000000,  11000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
322, Cosmic Power,                14,    2,    2,    20,      0,      0,    3,    0,     9,     0,    00000000101000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
323, Water Spout,                 11,    1,    2,     5,    150,    100,    3,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
324, Signal Beam,                  7,    1,    2,    15,     75,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,   10,  00000000,  0,  0
325, Shadow Punch,                 8,    0,    3,    20,     60,      0,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
326, Extrasensory,                14,    1,    0,    20,     80,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   10,    0,  00000000,  0,  0
327, Sky Uppercut,                 2,    0,    0,    15,     85,     90,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
328, Sand Tomb,                    5,    0,    3,    15,     35,     85,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
329, Sheer Cold,                  15,    1,    2,     5,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
330, Muddy Water,                 11,    1,    4,    10,     90,     85,    3,    0,     4,     0,    00000000000000,  00000010000000,     30,    1,  0,    0,    0,    0,  00000000,  0,  0
331, Bullet Seed,                 12,    0,    0,    30,     25,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
332, Aerial Ace,                   3,    0,    0,    20,     60,      0,    3,    1,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
333, Icicle Spear,                15,    0,    2,    30,     25,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
334, Iron Defense,                 9,    2,    4,    15,      0,      0,    3,    0,     9,     0,    00000000100000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
335, Block,                        1,    2,    2,     5,      0,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
336, Howl,                         1,    2,    0,    40,      0,      0,    3,    0,     9,     0,    00000001000000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
337, Dragon Claw,                 16,    0,    0,    15,     80,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
338, Frenzy Plant,                12,    1,    0,     5,    150,     90,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
339, Bulk Up,                      2,    2,    0,    20,      0,      0,    3,    0,     9,     0,    00000001100000,  00000000000000,      1,    1,  0,    0,    0,    0,  00000000,  0,  0
340, Bounce,                       3,    0,    2,     5,     85,     85,    3,    1,     2,     0,    00000000000000,  00000000000000,      0,    0,  3,   30,    0,    0,  00000000,  1,  0
